<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.SPY,1,20211001,123000,431.5700000,431.6600000,431.5100000,431.5900000,6109
US1.SPY,1,20211001,123100,431.5800000,431.7000000,431.5600000,431.6300000,4323
US1.SPY,1,20211001,123200,431.5800000,431.8200000,431.5200000,431.7500000,6500
US1.SPY,1,20211001,123300,431.7500000,431.9400000,431.7500000,431.9100000,9782
US1.SPY,1,20211001,123400,431.9100000,431.9100000,431.6500000,431.7600000,6053
US1.SPY,1,20211001,123500,431.7400000,431.9400000,431.7400000,431.9400000,13736
US1.SPY,1,20211001,123600,431.9300000,431.9300000,431.7700000,431.8600000,6236
US1.SPY,1,20211001,123700,431.8600000,431.8600000,431.7600000,431.7600000,6451
US1.SPY,1,20211001,123800,431.7600000,431.7800000,431.4500000,431.4500000,13325
US1.SPY,1,20211001,123900,431.4400000,431.4500000,431.2300000,431.4100000,17308
US1.SPY,1,20211001,124000,431.4900000,431.6800000,431.4000000,431.6100000,15078
US1.SPY,1,20211001,124100,431.5900000,431.7100000,431.5600000,431.6400000,4085
US1.SPY,1,20211001,124200,431.6700000,431.6800000,431.5100000,431.6300000,5790
US1.SPY,1,20211001,124300,431.6500000,431.7000000,431.6000000,431.6700000,5227
US1.SPY,1,20211001,124400,431.6600000,431.6800000,431.5900000,431.6000000,4965
US1.SPY,1,20211001,124500,431.6600000,431.8500000,431.6600000,431.7100000,5744
US1.SPY,1,20211001,124600,431.7100000,431.9300000,431.7100000,431.8300000,5900
US1.SPY,1,20211001,124700,431.8300000,431.8500000,431.7100000,431.7700000,7315
US1.SPY,1,20211001,124800,431.7300000,431.7400000,431.5800000,431.5800000,2300
US1.SPY,1,20211001,124900,431.6000000,431.6800000,431.5800000,431.6100000,5147
US1.SPY,1,20211001,125000,431.6300000,431.6800000,431.4700000,431.5100000,7412
US1.SPY,1,20211001,125100,431.4800000,431.5000000,431.3300000,431.4300000,9630
US1.SPY,1,20211001,125200,431.4300000,431.4300000,431.1700000,431.3800000,11896
US1.SPY,1,20211001,125300,431.4000000,431.6700000,431.4000000,431.6600000,17138
US1.SPY,1,20211001,125400,431.6800000,431.7400000,431.6300000,431.6300000,5321
US1.SPY,1,20211001,125500,431.6200000,431.6800000,431.4550000,431.6500000,6473
US1.SPY,1,20211001,125600,431.6400000,431.6700000,431.5100000,431.5300000,4225
US1.SPY,1,20211001,125700,431.6100000,431.6200000,431.4700000,431.5800000,2893
US1.SPY,1,20211001,125800,431.5700000,431.5700000,431.4300000,431.4400000,5052
US1.SPY,1,20211001,125900,431.4500000,431.4900000,431.2800000,431.4700000,5579
US1.SPY,1,20211001,130000,431.4100000,431.4300000,431.0000000,431.0400000,18686
US1.SPY,1,20211001,130100,431.0400000,431.7000000,431.0400000,431.7000000,18458
US1.SPY,1,20211001,130200,431.6950000,431.6950000,431.4500000,431.5700000,11496
US1.SPY,1,20211001,130300,431.5700000,431.6900000,431.5100000,431.6600000,32051
US1.SPY,1,20211001,130400,431.6400000,431.6400000,431.4900000,431.5200000,6400
US1.SPY,1,20211001,130500,431.5400000,431.7700000,431.5300000,431.7100000,9838
US1.SPY,1,20211001,130600,431.7300000,431.8350000,431.6800000,431.8200000,13000
US1.SPY,1,20211001,130700,431.8100000,431.8100000,431.7400000,431.7900000,2508
US1.SPY,1,20211001,130800,431.8000000,431.8000000,431.5300000,431.6700000,9275
US1.SPY,1,20211001,130900,431.7600000,432.2600000,431.7400000,432.2500000,20813
US1.SPY,1,20211001,131000,432.2300000,432.3400000,432.1200000,432.1600000,22281
US1.SPY,1,20211001,131100,432.1600000,432.1600000,431.9900000,432.0100000,7758
US1.SPY,1,20211001,131200,432.0700000,432.1600000,432.0400000,432.1400000,47589
US1.SPY,1,20211001,131300,432.1500000,432.2400000,432.1150000,432.1400000,9288
US1.SPY,1,20211001,131400,432.0900000,432.1300000,432.0100000,432.1300000,12854
US1.SPY,1,20211001,131500,432.1500000,432.3600000,432.1500000,432.3100000,12673
US1.SPY,1,20211001,131600,432.3200000,432.3400000,432.2000000,432.2400000,3836
US1.SPY,1,20211001,131700,432.2200000,432.2200000,432.1100000,432.1100000,2000
US1.SPY,1,20211001,131800,432.1500000,432.1500000,432.0000000,432.0900000,9055
US1.SPY,1,20211001,131900,432.0500000,432.2000000,432.0500000,432.0900000,6400
US1.SPY,1,20211001,132000,432.0800000,432.2400000,432.0500000,432.1800000,8707
US1.SPY,1,20211001,132100,432.1800000,432.2500000,432.1300000,432.2100000,4060
US1.SPY,1,20211001,132200,432.1900000,432.2900000,432.1600000,432.2800000,4118
US1.SPY,1,20211001,132300,432.2600000,432.3800000,432.2200000,432.2700000,25700
US1.SPY,1,20211001,132400,432.2700000,432.4300000,432.2200000,432.3000000,7066
US1.SPY,1,20211001,132500,432.3300000,432.4600000,432.3300000,432.3600000,11844
US1.SPY,1,20211001,132600,432.3600000,432.3600000,432.2100000,432.2300000,8167
US1.SPY,1,20211001,132700,432.2400000,432.3900000,432.2400000,432.3600000,5419
US1.SPY,1,20211001,132800,432.3000000,432.3600000,432.2800000,432.3200000,2200
US1.SPY,1,20211001,132900,432.2900000,432.3400000,432.1900000,432.2100000,6235
US1.SPY,1,20211001,133000,432.2400000,432.4300000,432.2400000,432.4100000,12240
US1.SPY,1,20211001,133100,432.3600000,432.4200000,432.3200000,432.3900000,5515
US1.SPY,1,20211001,133200,432.4400000,432.4600000,432.4000000,432.4100000,2910
US1.SPY,1,20211001,133300,432.4500000,432.8200000,432.4500000,432.8100000,15357
US1.SPY,1,20211001,133400,432.8300000,432.8500000,432.7100000,432.7800000,15834
US1.SPY,1,20211001,133500,432.7500000,432.9100000,432.7500000,432.8900000,11571
US1.SPY,1,20211001,133600,432.8900000,432.9700000,432.8900000,432.9300000,14950
US1.SPY,1,20211001,133700,432.9000000,432.9000000,432.7700000,432.8100000,12016
US1.SPY,1,20211001,133800,432.8600000,432.8600000,432.7700000,432.7800000,2083
US1.SPY,1,20211001,133900,432.8200000,432.8900000,432.8000000,432.8600000,9400
US1.SPY,1,20211001,134000,432.8800000,432.9200000,432.8600000,432.8900000,3449
US1.SPY,1,20211001,134100,432.9500000,432.9900000,432.9100000,432.9900000,16517
US1.SPY,1,20211001,134200,432.9600000,433.0400000,432.9300000,432.9300000,10167
US1.SPY,1,20211001,134300,432.9800000,433.0300000,432.9400000,432.9700000,7261
US1.SPY,1,20211001,134400,432.9300000,433.0900000,432.9150000,433.0800000,16410
US1.SPY,1,20211001,134500,433.1000000,433.1200000,432.9900000,433.0300000,13879
US1.SPY,1,20211001,134600,433.0100000,433.1600000,433.0100000,433.1350000,12740
